week,country,district,pathogen,cases,amr_abundance
2023-06-18,Burundi,Ngozi,Rotavirus,8,0.0
2023-06-25,Burundi,Ngozi,Cholera,7,0.42
2023-06-25,Burundi,Ngozi,E. coli,5,0.0
2023-06-25,Burundi,Ngozi,Salmonella,3,4.94
2023-06-25,Burundi,Ngozi,Shigella,4,0.52
2023-06-25,Burundi,Ngozi,Rotavirus,5,0.0
2023-07-02,Burundi,Ngozi,Cholera,4,0.0
2023-07-02,Burundi,Ngozi,E. coli,3,0.0
2023-07-02,Burundi,Ngozi,Salmonella,6,0.0
2023-07-02,Burundi,Ngozi,Shigella,4,0.0
2023-07-02,Burundi,Ngozi,Rotavirus,3,0.0
2023-07-09,Burundi,Ngozi,Cholera,4,5.65
2023-07-09,Burundi,Ngozi,E. coli,3,1.97
2023-07-09,Burundi,Ngozi,Salmonella,7,0.0
2023-07-09,Burundi,Ngozi,Shigella,1,4.49
2023-07-09,Burundi,Ngozi,Rotavirus,4,0.0
2023-07-16,Burundi,Ngozi,Cholera,2,0.0
2023-07-16,Burundi,Ngozi,E. coli,1,0.0
2023-07-16,Burundi,Ngozi,Salmonella,2,0.0
2023-07-16,Burundi,Ngozi,Shigella,4,0.0
2023-07-16,Burundi,Ngozi,Rotavirus,0,0.0
2023-07-23,Burundi,Ngozi,Cholera,0,1.07
2023-07-23,Burundi,Ngozi,E. coli,0,4.36
2023-07-23,Burundi,Ngozi,Salmonella,0,0.0
2023-07-23,Burundi,Ngozi,Shigella,0,3.59
2023-07-23,Burundi,Ngozi,Rotavirus,0,0.0
2023-07-30,Burundi,Ngozi,Cholera,0,0.0
2023-07-30,Burundi,Ngozi,E. coli,0,5.71
2023-07-30,Burundi,Ngozi,Salmonella,37,8.08
2023-07-30,Burundi,Ngozi,Shigella,0,0.0
2023-07-30,Burundi,Ngozi,Rotavirus,0,2.51
2023-08-06,Burundi,Ngozi,Cholera,21,0.0
2023-08-06,Burundi,Ngozi,E. coli,0,3.59
2023-08-06,Burundi,Ngozi,Salmonella,0,0.0
2023-08-06,Burundi,Ngozi,Shigella,0,0.0
2023-08-06,Burundi,Ngozi,Rotavirus,0,3.79
2023-08-13,Burundi,Ngozi,Cholera,0,0.0
2023-08-13,Burundi,Ngozi,E. coli,0,0.0
2023-08-13,Burundi,Ngozi,Salmonella,0,2.62
2023-08-13,Burundi,Ngozi,Shigella,0,0.65
2023-08-13,Burundi,Ngozi,Rotavirus,0,0.0
2023-08-20,Burundi,Ngozi,Cholera,0,2.39
2023-08-20,Burundi,Ngozi,E. coli,0,0.0
2023-08-20,Burundi,Ngozi,Salmonella,0,0.0
2023-08-20,Burundi,Ngozi,Shigella,0,0.0
2023-08-20,Burundi,Ngozi,Rotavirus,0,0.88
2023-08-27,Burundi,Ngozi,Cholera,0,0.0
2023-08-27,Burundi,Ngozi,E. coli,0,9.32
2023-08-27,Burundi,Ngozi,Salmonella,0,4.75
2023-08-27,Burundi,Ngozi,Shigella,0,5.31
2023-08-27,Burundi,Ngozi,Rotavirus,0,0.0
2023-09-03,Burundi,Ngozi,Cholera,0,10.47
2023-09-03,Burundi,Ngozi,E. coli,0,0.0
2023-09-03,Burundi,Ngozi,Salmonella,0,0.68
2023-09-03,Burundi,Ngozi,Shigella,44,3.26
2023-09-03,Burundi,Ngozi,Rotavirus,0,3.77
2023-09-10,Burundi,Ngozi,Cholera,0,4.98
2023-09-10,Burundi,Ngozi,E. coli,0,0.36
2023-09-10,Burundi,Ngozi,Salmonella,0,8.02
2023-09-10,Burundi,Ngozi,Shigella,0,0.0
2023-09-10,Burundi,Ngozi,Rotavirus,0,0.0
2023-09-17,Burundi,Ngozi,Cholera,0,0.0
2023-09-17,Burundi,Ngozi,E. coli,0,0.0
2023-09-17,Burundi,Ngozi,Salmonella,0,0.0
2023-09-17,Burundi,Ngozi,Shigella,0,0.0
2023-09-17,Burundi,Ngozi,Rotavirus,0,2.69
2023-09-24,Burundi,Ngozi,Cholera,0,0.0
2023-09-24,Burundi,Ngozi,E. coli,0,6.8
2023-09-24,Burundi,Ngozi,Salmonella,38,3.63
2023-09-24,Burundi,Ngozi,Shigella,0,2.35
2023-09-24,Burundi,Ngozi,Rotavirus,0,7.27
2023-10-01,Burundi,Ngozi,Cholera,0,0.0
2023-10-01,Burundi,Ngozi,E. coli,0,0.0
2023-10-01,Burundi,Ngozi,Salmonella,0,0.0
2023-10-01,Burundi,Ngozi,Shigella,0,0.0
2023-10-01,Burundi,Ngozi,Rotavirus,0,3.19
2023-10-08,Burundi,Ngozi,Cholera,0,0.0
2023-10-08,Burundi,Ngozi,E. coli,0,1.8
2023-10-08,Burundi,Ngozi,Salmonella,0,1.56
2023-10-08,Burundi,Ngozi,Shigella,0,6.16
2023-10-08,Burundi,Ngozi,Rotavirus,0,0.0
2023-10-15,Burundi,Ngozi,Cholera,0,0.0
2023-10-15,Burundi,Ngozi,E. coli,0,1.74
2023-10-15,Burundi,Ngozi,Salmonella,0,3.59
2023-10-15,Burundi,Ngozi,Shigella,0,5.55
2023-10-15,Burundi,Ngozi,Rotavirus,0,0.0
2023-10-22,Burundi,Ngozi,Cholera,0,3.33
2023-10-22,Burundi,Ngozi,E. coli,0,1.47
2023-10-22,Burundi,Ngozi,Salmonella,0,0.0
2023-10-22,Burundi,Ngozi,Shigella,0,0.0
2023-10-22,Burundi,Ngozi,Rotavirus,0,0.0
2023-10-29,Burundi,Ngozi,Cholera,0,0.0
2023-10-29,Burundi,Ngozi,E. coli,0,0.0
2023-10-29,Burundi,Ngozi,Salmonella,0,3.41
2023-10-29,Burundi,Ngozi,Shigella,0,5.49
2023-10-29,Burundi,Ngozi,Rotavirus,0,11.28
2023-11-05,Burundi,Ngozi,Cholera,0,0.0
2023-11-05,Burundi,Ngozi,E. coli,0,1.31
2023-11-05,Burundi,Ngozi,Salmonella,24,2.96
2023-11-05,Burundi,Ngozi,Shigella,0,4.73
2023-11-05,Burundi,Ngozi,Rotavirus,0,0.0
2023-11-12,Burundi,Ngozi,Cholera,0,4.88
2023-11-12,Burundi,Ngozi,E. coli,0,8.41
2023-11-12,Burundi,Ngozi,Salmonella,0,0.0
2023-11-12,Burundi,Ngozi,Shigella,0,0.0
2023-11-12,Burundi,Ngozi,Rotavirus,0,0.0
2023-11-19,Burundi,Ngozi,Cholera,0,7.97
2023-11-19,Burundi,Ngozi,E. coli,0,0.0
2023-11-19,Burundi,Ngozi,Salmonella,0,0.0
2023-11-19,Burundi,Ngozi,Shigella,0,0.0
2023-11-19,Burundi,Ngozi,Rotavirus,0,0.0
2023-11-26,Burundi,Ngozi,Cholera,0,1.11
2023-11-26,Burundi,Ngozi,E. coli,0,7.15
2023-11-26,Burundi,Ngozi,Salmonella,0,0.0
2023-11-26,Burundi,Ngozi,Shigella,0,2.77
2023-11-26,Burundi,Ngozi,Rotavirus,40,4.93
2023-12-03,Burundi,Ngozi,Cholera,0,0.5
2023-12-03,Burundi,Ngozi,E. coli,0,0.58
2023-12-03,Burundi,Ngozi,Salmonella,0,0.0
2023-12-03,Burundi,Ngozi,Shigella,0,1.33
2023-12-03,Burundi,Ngozi,Rotavirus,0,5.11
2023-12-10,Burundi,Ngozi,Cholera,0,0.31
2023-12-10,Burundi,Ngozi,E. coli,0,1.33
2023-12-10,Burundi,Ngozi,Salmonella,0,2.52
2023-12-10,Burundi,Ngozi,Shigella,0,5.87
2023-12-10,Burundi,Ngozi,Rotavirus,30,8.57
2023-12-17,Burundi,Ngozi,Cholera,0,0.0
2023-12-17,Burundi,Ngozi,E. coli,2,0.0
2023-12-17,Burundi,Ngozi,Salmonella,0,10.79
2023-12-17,Burundi,Ngozi,Shigella,2,0.58
2023-12-17,Burundi,Ngozi,Rotavirus,2,0.0
2023-12-24,Burundi,Ngozi,Cholera,2,0.0
2023-12-24,Burundi,Ngozi,E. coli,3,5.31
2023-12-24,Burundi,Ngozi,Salmonella,5,2.16
2023-12-24,Burundi,Ngozi,Shigella,41,9.57
2023-12-24,Burundi,Ngozi,Rotavirus,2,2.42
2023-01-01,Burundi,Gitega,Cholera,6,1.62
2023-01-01,Burundi,Gitega,E. coli,6,11.7
2023-01-01,Burundi,Gitega,Salmonella,5,0.0
2023-01-01,Burundi,Gitega,Shigella,0,0.0
2023-01-01,Burundi,Gitega,Rotavirus,4,0.08
2023-01-08,Burundi,Gitega,Cholera,6,2.34
2023-01-08,Burundi,Gitega,E. coli,56,11.73
2023-01-08,Burundi,Gitega,Salmonella,9,4.7
2023-01-08,Burundi,Gitega,Shigella,10,11.92
2023-01-08,Burundi,Gitega,Rotavirus,8,2.76
2023-01-15,Burundi,Gitega,Cholera,8,2.92
2023-01-15,Burundi,Gitega,E. coli,27,6.61
2023-01-15,Burundi,Gitega,Salmonella,8,5.45
2023-01-15,Burundi,Gitega,Shigella,6,13.95
2023-01-15,Burundi,Gitega,Rotavirus,7,0.0
2023-01-22,Burundi,Gitega,Cholera,10,4.3
2023-01-22,Burundi,Gitega,E. coli,55,6.92
2023-01-22,Burundi,Gitega,Salmonella,8,0.0
2023-01-22,Burundi,Gitega,Shigella,10,0.0
2023-01-22,Burundi,Gitega,Rotavirus,7,6.78
2023-01-29,Burundi,Gitega,Cholera,11,2.87
2023-01-29,Burundi,Gitega,E. coli,14,8.11
2023-01-29,Burundi,Gitega,Salmonella,12,11.71
2023-01-29,Burundi,Gitega,Shigella,15,0.0
2023-01-29,Burundi,Gitega,Rotavirus,8,0.0
2023-02-05,Burundi,Gitega,Cholera,15,10.64
2023-02-05,Burundi,Gitega,E. coli,13,3.79
2023-02-05,Burundi,Gitega,Salmonella,13,13.43
2023-02-05,Burundi,Gitega,Shigella,36,5.49
2023-02-05,Burundi,Gitega,Rotavirus,12,3.31
2023-02-12,Burundi,Gitega,Cholera,9,4.19
2023-02-12,Burundi,Gitega,E. coli,22,0.94
2023-02-12,Burundi,Gitega,Salmonella,24,2.42
2023-02-12,Burundi,Gitega,Shigella,18,0.0
2023-02-12,Burundi,Gitega,Rotavirus,12,4.97
2023-02-19,Burundi,Gitega,Cholera,10,0.0
2023-02-19,Burundi,Gitega,E. coli,21,5.74
2023-02-19,Burundi,Gitega,Salmonella,65,23.71
2023-02-19,Burundi,Gitega,Shigella,18,8.32
2023-02-19,Burundi,Gitega,Rotavirus,27,11.11
2023-02-26,Burundi,Gitega,Cholera,13,0.0
2023-02-26,Burundi,Gitega,E. coli,15,3.76
2023-02-26,Burundi,Gitega,Salmonella,18,3.41
2023-02-26,Burundi,Gitega,Shigella,18,8.22
2023-02-26,Burundi,Gitega,Rotavirus,18,2.34
2023-03-05,Burundi,Gitega,Cholera,12,14.76
2023-03-05,Burundi,Gitega,E. coli,23,7.04
2023-03-05,Burundi,Gitega,Salmonella,15,8.31
2023-03-05,Burundi,Gitega,Shigella,27,5.1
2023-03-05,Burundi,Gitega,Rotavirus,18,2.25
2023-03-12,Burundi,Gitega,Cholera,15,0.0
2023-03-12,Burundi,Gitega,E. coli,14,6.08
2023-03-12,Burundi,Gitega,Salmonella,22,7.64
2023-03-12,Burundi,Gitega,Shigella,18,10.65
2023-03-12,Burundi,Gitega,Rotavirus,27,3.71
2023-03-19,Burundi,Gitega,Cholera,16,6.01
2023-03-19,Burundi,Gitega,E. coli,20,9.28
2023-03-19,Burundi,Gitega,Salmonella,15,0.0
2023-03-19,Burundi,Gitega,Shigella,22,12.3
2023-03-19,Burundi,Gitega,Rotavirus,19,6.33
2023-03-26,Burundi,Gitega,Cholera,57,2.94
2023-03-26,Burundi,Gitega,E. coli,19,2.19
2023-03-26,Burundi,Gitega,Salmonella,18,3.06
2023-03-26,Burundi,Gitega,Shigella,24,11.83
2023-03-26,Burundi,Gitega,Rotavirus,17,6.13
2023-04-02,Burundi,Gitega,Cholera,16,0.09
2023-04-02,Burundi,Gitega,E. coli,13,0.0
2023-04-02,Burundi,Gitega,Salmonella,18,7.32
2023-04-02,Burundi,Gitega,Shigella,47,8.54
2023-04-02,Burundi,Gitega,Rotavirus,23,13.44
2023-04-09,Burundi,Gitega,Cholera,18,6.9
2023-04-09,Burundi,Gitega,E. coli,21,9.48
2023-04-09,Burundi,Gitega,Salmonella,49,17.6
2023-04-09,Burundi,Gitega,Shigella,27,0.0
2023-04-09,Burundi,Gitega,Rotavirus,18,0.0
2023-04-16,Burundi,Gitega,Cholera,21,0.0
2023-04-16,Burundi,Gitega,E. coli,50,11.01
2023-04-16,Burundi,Gitega,Salmonella,16,0.0
2023-04-16,Burundi,Gitega,Shigella,17,4.36
2023-04-16,Burundi,Gitega,Rotavirus,19,1.04
2023-04-23,Burundi,Gitega,Cholera,17,3.54
2023-04-23,Burundi,Gitega,E. coli,19,7.2
2023-04-23,Burundi,Gitega,Salmonella,19,0.0
2023-04-23,Burundi,Gitega,Shigella,54,9.82
2023-04-23,Burundi,Gitega,Rotavirus,11,2.81
2023-04-30,Burundi,Gitega,Cholera,19,0.0
2023-04-30,Burundi,Gitega,E. coli,23,13.14
2023-04-30,Burundi,Gitega,Salmonella,20,8.58
2023-04-30,Burundi,Gitega,Shigella,20,4.79
2023-04-30,Burundi,Gitega,Rotavirus,21,4.54
2023-05-07,Burundi,Gitega,Cholera,14,0.38
2023-05-07,Burundi,Gitega,E. coli,16,0.0
2023-05-07,Burundi,Gitega,Salmonella,15,6.41
2023-05-07,Burundi,Gitega,Shigella,18,5.05
2023-05-07,Burundi,Gitega,Rotavirus,16,10.06
2023-05-14,Burundi,Gitega,Cholera,19,3.89
2023-05-14,Burundi,Gitega,E. coli,17,5.84
2023-05-14,Burundi,Gitega,Salmonella,19,15.72
2023-05-14,Burundi,Gitega,Shigella,21,0.0
2023-05-14,Burundi,Gitega,Rotavirus,14,0.0
2023-05-21,Burundi,Gitega,Cholera,11,0.0
2023-05-21,Burundi,Gitega,E. coli,17,0.52
2023-05-21,Burundi,Gitega,Salmonella,18,0.99
2023-05-21,Burundi,Gitega,Shigella,16,0.0
2023-05-21,Burundi,Gitega,Rotavirus,5,0.0
2023-05-28,Burundi,Gitega,Cholera,18,0.0
2023-05-28,Burundi,Gitega,E. coli,13,1.48
2023-05-28,Burundi,Gitega,Salmonella,22,1.26
2023-05-28,Burundi,Gitega,Shigella,13,9.5
2023-05-28,Burundi,Gitega,Rotavirus,16,6.0
2023-06-04,Burundi,Gitega,Cholera,14,1.89
2023-06-04,Burundi,Gitega,E. coli,10,10.39
2023-06-04,Burundi,Gitega,Salmonella,19,5.6
2023-06-04,Burundi,Gitega,Shigella,7,0.26
2023-06-04,Burundi,Gitega,Rotavirus,16,0.0
2023-06-11,Burundi,Gitega,Cholera,4,0.0
2023-06-11,Burundi,Gitega,E. coli,5,11.27
2023-06-11,Burundi,Gitega,Salmonella,12,4.7
2023-06-11,Burundi,Gitega,Shigella,10,0.0
2023-06-11,Burundi,Gitega,Rotavirus,16,0.0
2023-06-18,Burundi,Gitega,Cholera,9,0.0
2023-06-18,Burundi,Gitega,E. coli,12,2.27
2023-06-18,Burundi,Gitega,Salmonella,11,2.27
2023-06-18,Burundi,Gitega,Shigella,8,0.0
2023-06-18,Burundi,Gitega,Rotavirus,11,3.95
2023-06-25,Burundi,Gitega,Cholera,10,3.01
2023-06-25,Burundi,Gitega,E. coli,7,3.31
2023-06-25,Burundi,Gitega,Salmonella,11,7.24
2023-06-25,Burundi,Gitega,Shigella,4,3.07
2023-06-25,Burundi,Gitega,Rotavirus,7,0.0
2023-07-02,Burundi,Gitega,Cholera,13,0.0
2023-07-02,Burundi,Gitega,E. coli,9,0.0
2023-07-02,Burundi,Gitega,Salmonella,10,0.0
2023-07-02,Burundi,Gitega,Shigella,7,9.7
2023-07-02,Burundi,Gitega,Rotavirus,2,3.4
2023-07-09,Burundi,Gitega,Cholera,2,0.0
2023-07-09,Burundi,Gitega,E. coli,2,8.76
2023-07-09,Burundi,Gitega,Salmonella,2,2.89
2023-07-09,Burundi,Gitega,Shigella,5,2.17
2023-07-09,Burundi,Gitega,Rotavirus,3,0.0
2023-07-16,Burundi,Gitega,Cholera,0,0.84
2023-07-16,Burundi,Gitega,E. coli,1,3.87
2023-07-16,Burundi,Gitega,Salmonella,2,7.78
2023-07-16,Burundi,Gitega,Shigella,3,4.21
2023-07-16,Burundi,Gitega,Rotavirus,2,0.0
2023-07-23,Burundi,Gitega,Cholera,0,0.0
2023-07-23,Burundi,Gitega,E. coli,0,1.81
2023-07-23,Burundi,Gitega,Salmonella,0,0.0
2023-07-23,Burundi,Gitega,Shigella,0,7.19
2023-07-23,Burundi,Gitega,Rotavirus,0,1.67
2023-07-30,Burundi,Gitega,Cholera,30,10.09
2023-07-30,Burundi,Gitega,E. coli,0,3.95
2023-07-30,Burundi,Gitega,Salmonella,0,4.17
2023-07-30,Burundi,Gitega,Shigella,0,0.0
2023-07-30,Burundi,Gitega,Rotavirus,0,0.0
2023-08-06,Burundi,Gitega,Cholera,0,2.7
2023-08-06,Burundi,Gitega,E. coli,0,0.38
2023-08-06,Burundi,Gitega,Salmonella,0,5.79
2023-08-06,Burundi,Gitega,Shigella,0,2.2
2023-08-06,Burundi,Gitega,Rotavirus,0,0.0
2023-08-13,Burundi,Gitega,Cholera,0,0.0
2023-08-13,Burundi,Gitega,E. coli,0,0.0
2023-08-13,Burundi,Gitega,Salmonella,0,0.0
2023-08-13,Burundi,Gitega,Shigella,0,5.28
2023-08-13,Burundi,Gitega,Rotavirus,0,3.84
2023-08-20,Burundi,Gitega,Cholera,0,0.0
2023-08-20,Burundi,Gitega,E. coli,0,0.0
2023-08-20,Burundi,Gitega,Salmonella,0,3.59
2023-08-20,Burundi,Gitega,Shigella,0,4.77
2023-08-20,Burundi,Gitega,Rotavirus,0,1.39
2023-08-27,Burundi,Gitega,Cholera,0,0.0
2023-08-27,Burundi,Gitega,E. coli,0,7.78
2023-08-27,Burundi,Gitega,Salmonella,0,3.15
2023-08-27,Burundi,Gitega,Shigella,0,0.0
2023-08-27,Burundi,Gitega,Rotavirus,0,16.5
2023-09-03,Burundi,Gitega,Cholera,0,10.4
2023-09-03,Burundi,Gitega,E. coli,0,4.24
2023-09-03,Burundi,Gitega,Salmonella,0,1.16
2023-09-03,Burundi,Gitega,Shigella,0,0.02
2023-09-03,Burundi,Gitega,Rotavirus,0,0.0
2023-09-10,Burundi,Gitega,Cholera,0,4.32
2023-09-10,Burundi,Gitega,E. coli,0,0.0
2023-09-10,Burundi,Gitega,Salmonella,0,0.0
2023-09-10,Burundi,Gitega,Shigella,0,1.91
2023-09-10,Burundi,Gitega,Rotavirus,0,0.0
2023-09-17,Burundi,Gitega,Cholera,0,0.0
2023-09-17,Burundi,Gitega,E. coli,0,4.97
2023-09-17,Burundi,Gitega,Salmonella,0,3.29
2023-09-17,Burundi,Gitega,Shigella,0,0.0
2023-09-17,Burundi,Gitega,Rotavirus,0,9.71
2023-09-24,Burundi,Gitega,Cholera,0,1.28
2023-09-24,Burundi,Gitega,E. coli,0,0.0
2023-09-24,Burundi,Gitega,Salmonella,0,0.0
2023-09-24,Burundi,Gitega,Shigella,0,0.0
2023-09-24,Burundi,Gitega,Rotavirus,0,3.34
2023-10-01,Burundi,Gitega,Cholera,0,0.0
2023-10-01,Burundi,Gitega,E. coli,0,0.12
2023-10-01,Burundi,Gitega,Salmonella,0,0.0
2023-10-01,Burundi,Gitega,Shigella,0,0.0
2023-10-01,Burundi,Gitega,Rotavirus,0,0.0
2023-10-08,Burundi,Gitega,Cholera,0,0.0
2023-10-08,Burundi,Gitega,E. coli,0,4.5
2023-10-08,Burundi,Gitega,Salmonella,0,2.65
2023-10-08,Burundi,Gitega,Shigella,0,0.0
2023-10-08,Burundi,Gitega,Rotavirus,0,0.0
2023-10-15,Burundi,Gitega,Cholera,0,3.57
2023-10-15,Burundi,Gitega,E. coli,0,2.95
2023-10-15,Burundi,Gitega,Salmonella,0,6.55
2023-10-15,Burundi,Gitega,Shigella,0,3.85
2023-10-15,Burundi,Gitega,Rotavirus,0,0.0
2023-10-22,Burundi,Gitega,Cholera,0,0.0
2023-10-22,Burundi,Gitega,E. coli,21,11.04
2023-10-22,Burundi,Gitega,Salmonella,0,0.0
2023-10-22,Burundi,Gitega,Shigella,0,0.0
2023-10-22,Burundi,Gitega,Rotavirus,37,10.89
2023-10-29,Burundi,Gitega,Cholera,0,5.58
2023-10-29,Burundi,Gitega,E. coli,0,0.0
2023-10-29,Burundi,Gitega,Salmonella,0,0.0
2023-10-29,Burundi,Gitega,Shigella,0,0.0
2023-10-29,Burundi,Gitega,Rotavirus,0,0.0
2023-11-05,Burundi,Gitega,Cholera,0,0.0
2023-11-05,Burundi,Gitega,E. coli,0,3.5
2023-11-05,Burundi,Gitega,Salmonella,0,0.0
2023-11-05,Burundi,Gitega,Shigella,0,0.0
2023-11-05,Burundi,Gitega,Rotavirus,0,0.0
2023-11-12,Burundi,Gitega,Cholera,0,0.45
2023-11-12,Burundi,Gitega,E. coli,0,8.41
2023-11-12,Burundi,Gitega,Salmonella,0,0.0
2023-11-12,Burundi,Gitega,Shigella,0,9.5
2023-11-12,Burundi,Gitega,Rotavirus,0,1.7
2023-11-19,Burundi,Gitega,Cholera,0,0.0
2023-11-19,Burundi,Gitega,E. coli,0,0.0
2023-11-19,Burundi,Gitega,Salmonella,0,0.0
2023-11-19,Burundi,Gitega,Shigella,48,0.68
2023-11-19,Burundi,Gitega,Rotavirus,0,6.72
2023-11-26,Burundi,Gitega,Cholera,0,0.0
2023-11-26,Burundi,Gitega,E. coli,0,4.83
2023-11-26,Burundi,Gitega,Salmonella,0,0.0
2023-11-26,Burundi,Gitega,Shigella,0,0.0
2023-11-26,Burundi,Gitega,Rotavirus,34,14.12
2023-12-03,Burundi,Gitega,Cholera,34,5.96
2023-12-03,Burundi,Gitega,E. coli,0,0.0
2023-12-03,Burundi,Gitega,Salmonella,0,0.0
2023-12-03,Burundi,Gitega,Shigella,0,0.34
2023-12-03,Burundi,Gitega,Rotavirus,0,0.0
2023-12-10,Burundi,Gitega,Cholera,0,4.66
2023-12-10,Burundi,Gitega,E. coli,0,0.01
2023-12-10,Burundi,Gitega,Salmonella,0,5.39
2023-12-10,Burundi,Gitega,Shigella,21,11.62
2023-12-10,Burundi,Gitega,Rotavirus,0,0.0
2023-12-17,Burundi,Gitega,Cholera,2,0.0
2023-12-17,Burundi,Gitega,E. coli,3,10.95
2023-12-17,Burundi,Gitega,Salmonella,1,0.51
2023-12-17,Burundi,Gitega,Shigella,1,10.25
2023-12-17,Burundi,Gitega,Rotavirus,0,0.42
2023-12-24,Burundi,Gitega,Cholera,7,0.0
2023-12-24,Burundi,Gitega,E. coli,6,0.0
2023-12-24,Burundi,Gitega,Salmonella,6,0.0
2023-12-24,Burundi,Gitega,Shigella,8,0.41
2023-12-24,Burundi,Gitega,Rotavirus,4,0.0
2023-01-01,DRC,Kinshasa,Cholera,7,4.73
2023-01-01,DRC,Kinshasa,E. coli,6,4.57
2023-01-01,DRC,Kinshasa,Salmonella,4,0.0
2023-01-01,DRC,Kinshasa,Shigella,6,0.0
2023-01-01,DRC,Kinshasa,Rotavirus,6,1.3
2023-01-08,DRC,Kinshasa,Cholera,2,0.0
2023-01-08,DRC,Kinshasa,E. coli,5,0.0
2023-01-08,DRC,Kinshasa,Salmonella,6,0.0
2023-01-08,DRC,Kinshasa,Shigella,11,8.81
2023-01-08,DRC,Kinshasa,Rotavirus,6,0.96
2023-01-15,DRC,Kinshasa,Cholera,8,0.0
2023-01-15,DRC,Kinshasa,E. coli,8,0.0
2023-01-15,DRC,Kinshasa,Salmonella,8,0.0
2023-01-15,DRC,Kinshasa,Shigella,10,3.8
2023-01-15,DRC,Kinshasa,Rotavirus,11,5.37
2023-01-22,DRC,Kinshasa,Cholera,11,4.24
2023-01-22,DRC,Kinshasa,E. coli,9,5.97
2023-01-22,DRC,Kinshasa,Salmonella,8,2.73
2023-01-22,DRC,Kinshasa,Shigella,7,0.0
2023-01-22,DRC,Kinshasa,Rotavirus,11,14.1
2023-01-29,DRC,Kinshasa,Cholera,14,0.0
2023-01-29,DRC,Kinshasa,E. coli,10,0.0
2023-01-29,DRC,Kinshasa,Salmonella,57,6.64
2023-01-29,DRC,Kinshasa,Shigella,16,7.85
2023-01-29,DRC,Kinshasa,Rotavirus,12,6.32
2023-02-05,DRC,Kinshasa,Cholera,14,7.1
2023-02-05,DRC,Kinshasa,E. coli,22,2.09
2023-02-05,DRC,Kinshasa,Salmonella,13,1.2
2023-02-05,DRC,Kinshasa,Shigella,14,0.0
2023-02-05,DRC,Kinshasa,Rotavirus,14,7.32
2023-02-12,DRC,Kinshasa,Cholera,19,1.25
2023-02-12,DRC,Kinshasa,E. coli,15,0.0
2023-02-12,DRC,Kinshasa,Salmonella,27,6.93
2023-02-12,DRC,Kinshasa,Shigella,21,0.0
2023-02-12,DRC,Kinshasa,Rotavirus,11,12.99
2023-02-19,DRC,Kinshasa,Cholera,17,2.8
2023-02-19,DRC,Kinshasa,E. coli,18,0.0
2023-02-19,DRC,Kinshasa,Salmonella,18,0.0
2023-02-19,DRC,Kinshasa,Shigella,16,7.51
2023-02-19,DRC,Kinshasa,Rotavirus,25,1.71
2023-02-26,DRC,Kinshasa,Cholera,20,3.35
2023-02-26,DRC,Kinshasa,E. coli,13,6.56
2023-02-26,DRC,Kinshasa,Salmonella,13,3.26
2023-02-26,DRC,Kinshasa,Shigella,19,1.1
2023-02-26,DRC,Kinshasa,Rotavirus,14,0.0
2023-03-05,DRC,Kinshasa,Cholera,27,5.37
2023-03-05,DRC,Kinshasa,E. coli,19,0.0
2023-03-05,DRC,Kinshasa,Salmonella,18,11.74
2023-03-05,DRC,Kinshasa,Shigella,9,5.29
2023-03-05,DRC,Kinshasa,Rotavirus,12,6.15
2023-03-12,DRC,Kinshasa,Cholera,26,6.27
2023-03-12,DRC,Kinshasa,E. coli,16,0.0
2023-03-12,DRC,Kinshasa,Salmonella,18,12.44
2023-03-12,DRC,Kinshasa,Shigella,12,9.17
2023-03-12,DRC,Kinshasa,Rotavirus,13,0.0
2023-03-19,DRC,Kinshasa,Cholera,22,0.39
2023-03-19,DRC,Kinshasa,E. coli,27,7.47
2023-03-19,DRC,Kinshasa,Salmonella,16,5.85
2023-03-19,DRC,Kinshasa,Shigella,21,5.3
2023-03-19,DRC,Kinshasa,Rotavirus,18,2.33
2023-03-26,DRC,Kinshasa,Cholera,11,7.26
2023-03-26,DRC,Kinshasa,E. coli,13,7.08
2023-03-26,DRC,Kinshasa,Salmonella,13,6.98
2023-03-26,DRC,Kinshasa,Shigella,24,7.91
2023-03-26,DRC,Kinshasa,Rotavirus,23,2.88
2023-04-02,DRC,Kinshasa,Cholera,16,0.0
2023-04-02,DRC,Kinshasa,E. coli,20,6.28
2023-04-02,DRC,Kinshasa,Salmonella,18,0.0
2023-04-02,DRC,Kinshasa,Shigella,22,0.0
2023-04-02,DRC,Kinshasa,Rotavirus,20,5.9
2023-04-09,DRC,Kinshasa,Cholera,13,9.71
2023-04-09,DRC,Kinshasa,E. coli,23,0.01
2023-04-09,DRC,Kinshasa,Salmonella,16,4.56
2023-04-09,DRC,Kinshasa,Shigella,52,23.2
2023-04-09,DRC,Kinshasa,Rotavirus,28,8.36
2023-04-16,DRC,Kinshasa,Cholera,20,7.63
2023-04-16,DRC,Kinshasa,E. coli,11,5.64
2023-04-16,DRC,Kinshasa,Salmonella,19,5.5
2023-04-16,DRC,Kinshasa,Shigella,22,0.0
2023-04-16,DRC,Kinshasa,Rotavirus,19,8.04
2023-04-23,DRC,Kinshasa,Cholera,21,0.71
2023-04-23,DRC,Kinshasa,E. coli,24,4.39
2023-04-23,DRC,Kinshasa,Salmonella,13,4.27
2023-04-23,DRC,Kinshasa,Shigella,13,0.7
2023-04-23,DRC,Kinshasa,Rotavirus,18,11.14
